code,name,market,industry,listing_date,category,code_len
6198,瑞築,上櫃,建材營造業,2002/12/26,股票,4
6199,天品,上櫃,其他業,2016/10/7,股票,4
6203,海韻電,上櫃,電子零組件業,2002/12/26,股票,4
6204,艾華,上櫃,電子零組件業,2002/11/13,股票,4
6207,雷科,上櫃,電子零組件業,2002/12/23,股票,4
6208,日揚,上櫃,半導體業,2002/12/23,股票,4
6210,慶生,上櫃,電子零組件業,2003/2/14,股票,4
6212,理銘,上櫃,建材營造業,2002/12/26,股票,4
6217,中探針,上櫃,電子零組件業,2003/1/9,股票,4
6218,豪勉,上櫃,通信網路業,2003/1/14,股票,4
6219,富旺,上櫃,建材營造業,2003/2/26,股票,4
6220,岳豐,上櫃,電子零組件業,2003/1/9,股票,4
6221,晉泰,上櫃,資訊服務業,2003/1/6,股票,4
6222,立軒,上櫃,光電業,2003/1/9,股票,4
6223,旺矽,上櫃,半導體業,2003/1/6,股票,4
6227,茂綸,上櫃,電子通路業,2003/1/14,股票,4
6228,全譜,上櫃,電腦及週邊設備業,2003/1/21,股票,4
6229,研通,上櫃,半導體業,2003/1/14,股票,4
6231,系微,上櫃,資訊服務業,2003/1/23,股票,4
6233,旺玖,上櫃,半導體業,2003/2/20,股票,4
6234,高僑,上櫃,光電業,2003/3/12,股票,4
6236,中湛,上櫃,其他業,2003/3/31,股票,4
6237,驊訊,上櫃,半導體業,2003/4/21,股票,4
6240,松崗,上櫃,資訊服務業,2003/5/30,股票,4
6241,易通展,上櫃,通信網路業,2003/4/8,股票,4
6242,立康,上櫃,生技醫療業,2003/4/23,股票,4
6244,茂迪,上櫃,光電業,2003/5/15,股票,4
6245,立端,上櫃,通信網路業,2003/5/19,股票,4
6246,臺龍,上櫃,光電業,2003/6/18,股票,4
6248,沛波,上櫃,鋼鐵工業,2003/9/3,股票,4
6259,百徽,上櫃,電子零組件業,2003/9/17,股票,4
6261,久元,上櫃,半導體業,2004/3/29,股票,4
6263,普萊德,上櫃,通信網路業,2003/9/17,股票,4
6264,富裔,上櫃,建材營造業,2004/2/24,股票,4
6265,方土昶,上櫃,電子通路業,2003/10/24,股票,4
6266,泰詠,上櫃,電子零組件業,2004/4/29,股票,4
6270,倍微,上櫃,電子通路業,2003/9/17,股票,4
6274,台燿,上櫃,電子零組件業,2003/12/18,股票,4
6275,元山,上櫃,電子零組件業,2004/12/23,股票,4
6276,安鈦克,上櫃,電腦及週邊設備業,2003/10/30,股票,4
6279,胡連,上櫃,電子零組件業,2003/11/26,股票,4
6284,佳邦,上櫃,電子零組件業,2004/6/29,股票,4
6290,良維,上櫃,電子零組件業,2005/6/3,股票,4
6291,沛亨,上櫃,半導體業,2004/1/28,股票,4
6292,迅德,上櫃,電子零組件業,2003/11/26,股票,4
6294,智基,上櫃,文化創意業,2004/1/13,股票,4
6411,晶焱,上櫃,半導體業,2014/3/11,股票,4
6417,韋僑,上櫃,通信網路業,2015/10/8,股票,4
6418,詠昇,上櫃,電子零組件業,2019/2/18,股票,4
6419,京晨科,上櫃,光電業,2014/12/29,股票,4
6423,億而得,上櫃,半導體業,2026/1/22,股票,4
6425,易發,上櫃,電機機械,2019/1/18,股票,4
6432,今展科,上櫃,電子零組件業,2015/5/20,股票,4
6435,大中,上櫃,半導體業,2016/1/7,股票,4
6441,廣錠,上櫃,電腦及週邊設備業,2017/9/27,股票,4
6461,益得,上櫃,生技醫療業,2018/3/28,股票,4
6462,神盾,上櫃,半導體業,2015/12/23,股票,4
6465,威潤,上櫃,通信網路業,2015/11/20,股票,4
6469,大樹,上櫃,生技醫療業,2016/3/30,股票,4
6470,宇智,上櫃,通信網路業,2015/11/3,股票,4
6474,華豫寧,上櫃,電子通路業,2025/11/25,股票,4
6482,弘煜科,上櫃,文化創意業,2016/6/13,股票,4
6485,點序,上櫃,半導體業,2015/11/17,股票,4
6486,互動,上櫃,通信網路業,2016/9/13,股票,4
6488,環球晶,上櫃,半導體業,2015/9/25,股票,4
6492,生華科,上櫃,生技醫療業,2017/4/24,股票,4
6494,九齊,上櫃,半導體業,2016/5/9,股票,4
6496,科懋,上櫃,生技醫療業,2016/1/7,股票,4
6498,久禾光,上櫃,光電業,2025/5/20,股票,4
6499,益安,上櫃,生技醫療業,2016/7/27,股票,4
6506,雙邦,上櫃,紡織纖維,2011/5/3,股票,4
6508,惠光,上櫃,農業科技業,2004/3/22,股票,4
6509,聚和,上櫃,化學工業,2004/4/12,股票,4
6510,精測,上櫃,半導體業,2016/3/24,股票,4
6512,啟發電,上櫃,其他電子業,2016/3/25,股票,4
6516,勤崴國際,上櫃,資訊服務業,2019/5/6,股票,4
6517,保勝光學,上櫃,光電業,2022/12/15,股票,4
6523,達爾膚,上櫃,生技醫療業,2016/6/16,股票,4
6527,明達醫,上櫃,生技醫療業,2019/12/25,股票,4
6530,創威,上櫃,通信網路業,2018/1/23,股票,4
6532,瑞耘,上櫃,半導體業,2016/9/26,股票,4
6535,順藥,上櫃,生技醫療業,2016/9/26,股票,4
6538,倉和,上櫃,電子零組件業,2016/10/21,股票,4
6542,隆中,上櫃,文化創意業,2016/9/8,股票,4
6546,正基,上櫃,通信網路業,2022/5/24,股票,4
6547,高端疫苗,上櫃,生技醫療業,2018/4/17,股票,4
6548,長科*,上櫃,半導體業,2016/9/13,股票,4
6556,勝品,上櫃,光電業,2017/10/31,股票,4
6560,欣普羅,上櫃,光電業,2017/1/24,股票,4
6561,是方,上櫃,通信網路業,2018/6/5,股票,4
6568,宏觀,上櫃,半導體業,2016/12/28,股票,4
6569,醫揚,上櫃,生技醫療業,2016/12/21,股票,4
6570,維田,上櫃,電腦及週邊設備業,2017/12/11,股票,4
6574,霈方,上櫃,生技醫療業,2017/9/4,股票,4
6576,逸達,上櫃,生技醫療業,2018/6/29,股票,4
6577,勁豐,上櫃,電腦及週邊設備業,2017/3/21,股票,4
6578,達邦蛋白,上櫃,農業科技業,2018/9/18,股票,4
6584,南俊國際,上櫃,電子零組件業,2023/5/18,股票,4
6588,東典光電,上櫃,通信網路業,2020/7/1,股票,4
6590,普鴻,上櫃,資訊服務業,2018/12/24,股票,4
6593,台灣銘板,上櫃,資訊服務業,2017/11/3,股票,4
6596,寬宏藝術,上櫃,文化創意業,2018/1/4,股票,4
6597,立誠,上櫃,電子零組件業,2025/5/8,股票,4
6603,富強鑫,上櫃,電機機械,2004/4/5,股票,4
6609,瀧澤科,上櫃,電機機械,2003/9/23,股票,4
6612,奈米醫材,上櫃,生技醫療業,2018/7/18,股票,4
6613,朋億*,上櫃,其他電子業,2017/12/28,股票,4
6615,慧智,上櫃,生技醫療業,2018/1/22,股票,4
6616,特昇-KY,上櫃,居家生活,2018/1/10,股票,4
6617,共信-KY,上櫃,生技醫療業,2024/6/18,股票,4
6620,漢達,上櫃,生技醫療業,2025/12/23,股票,4
6624,萬年清,上櫃,綠能環保,2019/5/28,股票,4
6629,泰金-KY,上櫃,居家生活,2019/6/6,股票,4
6637,醫影,上櫃,生技醫療業,2024/6/18,股票,4
6640,均華,上櫃,半導體業,2018/10/23,股票,4
6642,富致,上櫃,電子零組件業,2019/9/23,股票,4
6643,M31,上櫃,半導體業,2019/1/23,股票,4
6649,台生材,上櫃,生技醫療業,2019/6/5,股票,4
6651,全宇昕,上櫃,半導體業,2021/2/1,股票,4
6654,天正國際,上櫃,其他電子業,2018/10/23,股票,4
6661,威健生技,上櫃,生技醫療業,2021/1/27,股票,4
6662,樂斯科,上櫃,生技醫療業,2019/3/26,股票,4
6664,群翊,上櫃,電子零組件業,2018/9/12,股票,4
6667,信紘科,上櫃,其他電子業,2018/11/13,股票,4
6679,鈺太,上櫃,半導體業,2019/5/9,股票,4
6680,鑫創電子,上櫃,電腦及週邊設備業,2019/9/16,股票,4
6683,雍智科技,上櫃,半導體業,2019/4/23,股票,4
6684,安格,上櫃,半導體業,2021/8/11,股票,4
6690,安�硌穈T,上櫃,數位雲端,2019/10/30,股票,4
6692,進能服,上櫃,綠能環保,2024/2/2,股票,4
6693,廣閎科,上櫃,半導體業,2022/3/1,股票,4
6697,東捷資訊,上櫃,資訊服務業,2019/12/26,股票,4
6703,軒郁,上櫃,生技醫療業,2020/10/20,股票,4
6708,天擎,上櫃,半導體業,2022/12/29,股票,4
6712,長聖,上櫃,生技醫療業,2021/1/8,股票,4
6716,應廣,上櫃,半導體業,2020/3/27,股票,4
6720,久昌,上櫃,半導體業,2024/12/4,股票,4
6721,信實,上櫃,其他業,2022/4/29,股票,4
6725,矽科宏晟,上櫃,其他電子業,2025/12/30,股票,4
6727,亞泰金屬,上櫃,電子零組件業,2020/12/1,股票,4
6728,上洋,上櫃,居家生活,2020/12/25,股票,4
6730,常廣,上櫃,生技醫療業,2025/12/10,股票,4
6732,昇佳電子,上櫃,半導體業,2020/6/8,股票,4
6733,博晟生醫,上櫃,生技醫療業,2021/1/28,股票,4
6735,美達科技,上櫃,其他電子業,2022/4/29,股票,4
6739,竹陞科技,上櫃,其他電子業,2024/9/2,股票,4
6741,91APP*-KY,上櫃,數位雲端,2021/5/25,股票,4
6751,智聯服務,上櫃,資訊服務業,2020/12/25,股票,4
6752,叡揚,上櫃,資訊服務業,2020/12/10,股票,4
6761,穩得,上櫃,電子零組件業,2021/11/8,股票,4
6762,達亞,上櫃,生技醫療業,2020/12/18,股票,4
6763,綠界科技*,上櫃,數位雲端,2022/3/15,股票,4
6767,台微醫,上櫃,生技醫療業,2021/1/25,股票,4
6785,昱展新藥,上櫃,生技醫療業,2024/1/24,股票,4
6788,華景電,上櫃,半導體業,2021/9/29,股票,4
6791,虎門科技,上櫃,資訊服務業,2022/11/14,股票,4
6803,崑鼎,上櫃,綠能環保,2010/5/27,股票,4
6804,明係,上櫃,運動休閒,2022/3/31,股票,4
6811,宏�硌穈T,上櫃,數位雲端,2022/8/9,股票,4
6821,聯寶,上櫃,電子零組件業,2023/5/22,股票,4
6823,濾能,上櫃,半導體業,2022/6/30,股票,4
6829,千附精密,上櫃,半導體業,2022/3/11,股票,4
6840,東研信超,上櫃,其他電子業,2023/3/24,股票,4
6841,長佳智能,上櫃,生技醫療業,2023/3/1,股票,4
6843,進典,上櫃,電機機械,2022/11/21,股票,4
6844,諾貝兒,上櫃,生技醫療業,2024/3/8,股票,4
6846,綠茵,上櫃,食品工業,2023/5/15,股票,4
6855,數泓科,上櫃,其他電子業,2022/10/6,股票,4
6856,鑫傳,上櫃,文化創意業,2023/10/27,股票,4
6859,伯特光,上櫃,光電業,2022/11/28,股票,4
6865,偉康科技,上櫃,數位雲端,2023/1/11,股票,4
6870,騰雲,上櫃,數位雲端,2023/9/14,股票,4
6872,浩宇生醫,上櫃,生技醫療業,2025/3/7,股票,4
6874,倍力,上櫃,資訊服務業,2022/12/14,股票,4
6875,國邑*,上櫃,生技醫療業,2024/3/26,股票,4
6877,鏵友益,上櫃,其他電子業,2023/6/16,股票,4
6881,潤德,上櫃,其他業,2024/5/21,股票,4
6884,海柏特,上櫃,資訊服務業,2025/12/17,股票,4
6894,衛司特,上櫃,綠能環保,2023/11/29,股票,4
6895,宏碩系統,上櫃,半導體業,2023/8/22,股票,4
6899,創為精密,上櫃,光電業,2024/4/8,股票,4
6903,巨漢,上櫃,其他電子業,2024/6/12,股票,4
6904,伯鑫,上櫃,其他業,2023/12/5,股票,4
6907,雅特力-KY,上櫃,半導體業,2026/1/29,股票,4
6910,德鴻,上櫃,數位雲端,2025/12/11,股票,4
6913,鴻呈,上櫃,電子零組件業,2024/10/1,股票,4
6922,宸曜,上櫃,電腦及週邊設備業,2023/11/9,股票,4
6925,意藍,上櫃,數位雲端,2025/5/28,股票,4
6929,佑全,上櫃,生技醫療業,2024/3/28,股票,4
6953,家碩,上櫃,半導體業,2024/5/13,股票,4
6961,旅天下,上櫃,觀光餐旅,2026/1/22,股票,4
6967,汎瑋材料,上櫃,電子零組件業,2024/9/25,股票,4
6968,萬達寵物,上櫃,居家生活,2024/8/14,股票,4
6971,惠民實業,上櫃,綠能環保,2025/10/2,股票,4
6982,大井泵浦,上櫃,電機機械,2024/12/18,股票,4
6996,力領科技,上櫃,半導體業,2024/12/10,股票,4
6997,博弘,上櫃,數位雲端,2024/12/16,股票,4
7402,邑錡,上櫃,光電業,2015/12/29,股票,4
7547,碩網,上櫃,數位雲端,2025/7/29,股票,4
7556,意德士,上櫃,半導體業,2020/10/30,股票,4
7584,樂意,上櫃,文化創意業,2024/7/25,股票,4
7642,昶瑞機電,上櫃,電機機械,2025/5/22,股票,4
7703,銳澤,上櫃,其他電子業,2024/11/13,股票,4
7704,明遠精密,上櫃,半導體業,2024/12/16,股票,4
7708,全家餐飲,上櫃,觀光餐旅,2024/11/15,股票,4
7709,榮田,上櫃,電機機械,2025/2/25,股票,4
7712,博盛半導體,上櫃,半導體業,2024/12/26,股票,4
7713,威力德生醫,上櫃,生技醫療業,2025/2/24,股票,4
7714,創泓科技,上櫃,數位雲端,2025/1/15,股票,4
7715,裕山,上櫃,綠能環保,2025/1/15,股票,4
7716,昱臺國際,上櫃,航運業,2025/10/28,股票,4
7717,萊德光電-KY,上櫃,通信網路業,2025/11/17,股票,4
7718,友鋮,上櫃,鋼鐵工業,2025/3/18,股票,4
7723,築間,上櫃,觀光餐旅,2025/4/30,股票,4
7728,光焱科技,上櫃,其他電子業,2025/3/6,股票,4
7734,印能科技,上櫃,半導體業,2025/2/26,股票,4
7738,東聯互動,上櫃,數位雲端,2025/10/16,股票,4
7743,金利食安,上櫃,食品工業,2025/5/20,股票,4
7744,崴寶,上櫃,電子零組件業,2025/11/27,股票,4
7747,昕奇雲端,上櫃,數位雲端,2025/7/11,股票,4
7751,竑騰,上櫃,半導體業,2025/8/26,股票,4
7753,星亞,上櫃,光電業,2025/8/11,股票,4
7757,金色三麥,上櫃,觀光餐旅,2025/10/20,股票,4
7767,仁大資訊,上櫃,資訊服務業,2025/12/10,股票,4
7770,君曜,上櫃,半導體業,2025/12/10,股票,4
7777,能率亞洲,上櫃,其他業,2025/12/22,股票,4
7782,光速火箭,上櫃,居家生活,2025/10/28,股票,4
7792,安葆,上櫃,其他電子業,2026/1/28,股票,4
7794,宏�硒撥s,上櫃,居家生活,2026/4/20,股票,4
7805,威聯通,上櫃,數位雲端,2025/12/22,股票,4
7810,捷創科技,上櫃,半導體業,2025/12/23,股票,4
7811,民盛,上櫃,運動休閒,2026/3/25,股票,4
7820,立盈,上櫃,綠能環保,2026/4/27,股票,4
7828,創新服務,上櫃,半導體業,2026/4/22,股票,4
8024,佑華,上櫃,半導體業,2006/9/25,股票,4
8027,鈦昇,上櫃,電機機械,2015/6/9,股票,4
8032,光菱,上櫃,電子通路業,2003/10/2,股票,4
8034,榮群,上櫃,通信網路業,2004/5/6,股票,4
8038,長園科,上櫃,電子零組件業,2013/11/21,股票,4
8040,九暘,上櫃,半導體業,2007/4/30,股票,4
8042,金山電,上櫃,電子零組件業,2004/3/22,股票,4
8043,蜜望實,上櫃,電子零組件業,2003/10/24,股票,4
8044,網家,上櫃,數位雲端,2005/1/24,股票,4
8047,星雲,上櫃,其他電子業,2004/2/9,股票,4
8048,德勝,上櫃,通信網路業,2009/9/8,股票,4
8049,晶采,上櫃,光電業,2004/2/2,股票,4
8050,廣積,上櫃,電腦及週邊設備業,2003/10/24,股票,4
8054,安國,上櫃,半導體業,2004/11/8,股票,4
8059,凱碩,上櫃,通信網路業,2010/3/16,股票,4
8064,東捷,上櫃,光電業,2006/9/25,股票,4
8066,來思達,上櫃,居家生活,2004/12/24,股票,4
8067,志旭,上櫃,電子通路業,2004/4/23,股票,4
8068,全達,上櫃,電子通路業,2004/3/25,股票,4
8069,元太,上櫃,光電業,2004/3/30,股票,4
8071,能率網通,上櫃,電子零組件業,2003/12/29,股票,4
8074,鉅橡,上櫃,電子零組件業,2004/1/27,股票,4
8076,伍豐,上櫃,電腦及週邊設備業,2003/12/15,股票,4
8077,洛��,上櫃,觀光餐旅,2004/12/6,股票,4
8080,泰霖,上櫃,建材營造業,2021/4/7,股票,4
8083,瑞穎,上櫃,電機機械,2004/9/23,股票,4
8084,巨虹,上櫃,電子通路業,2004/3/8,股票,4
8085,福華,上櫃,其他電子業,2004/3/1,股票,4
8086,宏捷科,上櫃,半導體業,2009/6/1,股票,4
8087,麗升能源,上櫃,綠能環保,2004/2/25,股票,4
8088,品安,上櫃,半導體業,2004/2/27,股票,4
8089,康全電訊,上櫃,通信網路業,2020/9/23,股票,4
8091,翔名,上櫃,半導體業,2004/6/24,股票,4
8092,建暐,上櫃,其他電子業,2004/2/2,股票,4
8093,保銳,上櫃,電子零組件業,2004/12/31,股票,4
8096,擎亞,上櫃,電子通路業,2004/7/15,股票,4
8097,常珵,上櫃,通信網路業,2004/3/1,股票,4
8099,大世科,上櫃,資訊服務業,2004/3/29,股票,4
8102,傑霖科技,上櫃,半導體業,2025/12/22,股票,4
8107,大億金茂,上櫃,電機機械,2005/11/15,股票,4
8109,博大,上櫃,電子零組件業,2005/3/22,股票,4
8111,立��,上櫃,光電業,2004/2/9,股票,4
8121,越峰,上櫃,電子零組件業,2005/2/17,股票,4
8147,正淩,上櫃,電子零組件業,2013/4/30,股票,4
8155,博智,上櫃,電子零組件業,2012/12/18,股票,4
8171,天宇,上櫃,綠能環保,2011/12/19,股票,4
8176,智捷,上櫃,通信網路業,2013/6/25,股票,4
8182,加高,上櫃,電子零組件業,2006/5/25,股票,4
8183,精星,上櫃,其他電子業,2005/3/30,股票,4
8227,巨有科技,上櫃,半導體業,2022/12/20,股票,4
8234,新漢,上櫃,電腦及週邊設備業,2007/6/7,股票,4
8240,華宏,上櫃,光電業,2005/6/23,股票,4
8255,朋程,上櫃,電機機械,2006/4/25,股票,4
8272,全景軟體,上櫃,資訊服務業,2024/10/23,股票,4
8277,商丞,上櫃,半導體業,2004/12/27,股票,4
8279,生展,上櫃,生技醫療業,2016/9/26,股票,4
8284,三竹,上櫃,資訊服務業,2020/5/18,股票,4
8289,泰藝,上櫃,電子零組件業,2008/4/24,股票,4
8291,尚茂,上櫃,電子零組件業,2011/11/29,股票,4
8299,群聯,上櫃,半導體業,2004/12/6,股票,4
8342,益張,上櫃,其他業,2017/11/23,股票,4
8349,�矬�,上櫃,鋼鐵工業,2006/3/10,股票,4
8354,冠好,上櫃,其他業,2004/4/15,股票,4
8358,金居,上櫃,電子零組件業,2010/9/27,股票,4
8383,千附,上櫃,半導體業,2004/9/10,股票,4
8390,金益鼎,上櫃,綠能環保,2008/5/21,股票,4
8401,白紗科,上櫃,其他業,2010/3/29,股票,4
8403,盛弘,上櫃,生技醫療業,2011/3/1,股票,4
8409,商之器,上櫃,生技醫療業,2013/11/25,股票,4
8410,森田,上櫃,電腦及週邊設備業,2011/2/23,股票,4
8415,大國鋼,上櫃,鋼鐵工業,2016/9/7,股票,4
8416,實威,上櫃,資訊服務業,2012/9/19,股票,4
8421,旭源,上櫃,其他業,2012/11/23,股票,4
8423,保綠-KY,上櫃,綠能環保,2012/3/14,股票,4
8424,惠普,上櫃,建材營造業,2012/12/18,股票,4
8426,紅木-KY,上櫃,其他業,2011/12/13,股票,4
8431,匯鑽科,上櫃,其他電子業,2015/3/30,股票,4
8432,東生華,上櫃,生技醫療業,2012/4/30,股票,4
8433,弘帆,上櫃,居家生活,2012/12/19,股票,4
8435,鉅邁,上櫃,其他業,2012/12/28,股票,4
8436,大江,上櫃,生技醫療業,2013/9/12,股票,4
8437,大地-KY,上櫃,其他業,2015/5/6,股票,4
8440,綠電,上櫃,綠能環保,2018/3/28,股票,4
8444,綠河-KY,上櫃,其他業,2015/10/27,股票,4
8446,華研,上櫃,文化創意業,2013/12/19,股票,4
8450,霹靂,上櫃,文化創意業,2014/10/7,股票,4
8455,大拓-KY,上櫃,其他電子業,2016/1/8,股票,4
8472,夠麻吉,上櫃,數位雲端,2016/1/11,股票,4
8477,創業家,上櫃,數位雲端,2025/8/25,股票,4
8489,三貝德,上櫃,其他業,2017/4/27,股票,4
8905,裕國,上櫃,其他業,1996/1/31,股票,4
8906,花王,上櫃,其他業,1996/4/23,股票,4
8908,欣雄,上櫃,油電燃氣業,1997/2/14,股票,4
8916,光隆,上櫃,其他業,1999/4/20,股票,4
8917,欣泰,上櫃,油電燃氣業,1999/5/6,股票,4
8921,沈氏,上櫃,其他業,2000/3/21,股票,4
8923,時報,上櫃,文化創意業,1999/12/27,股票,4
8924,大田,上櫃,運動休閒,2000/2/9,股票,4
8927,北基,上櫃,油電燃氣業,2000/11/2,股票,4
8928,鉅明,上櫃,運動休閒,2001/2/2,股票,4
8929,富堡,上櫃,其他業,2000/11/30,股票,4
8930,青鋼,上櫃,鋼鐵工業,2000/12/6,股票,4
8931,大汽電,上櫃,油電燃氣業,2001/5/10,股票,4
8932,智通*,上櫃,其他業,2001/3/29,股票,4
8933,愛地雅,上櫃,運動休閒,2001/3/28,股票,4
8935,邦泰,上櫃,其他業,2002/3/26,股票,4
8936,國統,上櫃,其他業,2002/9/9,股票,4
8937,合騏*,上櫃,其他業,2002/10/29,股票,4
8938,明安,上櫃,運動休閒,2002/12/2,股票,4
8941,關中,上櫃,居家生活,2003/1/20,股票,4
8942,森鉅,上櫃,其他業,2003/5/16,股票,4
9949,琉園,上櫃,文化創意業,2003/11/21,股票,4
9950,萬國通,上櫃,塑膠工業,2004/2/17,股票,4
9951,皇田,上櫃,電機機械,2003/12/18,股票,4
9960,邁達康,上櫃,運動休閒,2004/12/6,股票,4
9962,有益,上櫃,鋼鐵工業,2006/7/10,股票,4
